courseID,schedule,course_areas,url
POSC003G2,"Day: Thu, start time: 08:15,end time : 11:30","General Education - Arts|Business Options|Econ Major Rel/Econ Options|Business-Oriented Electives|Public Policy, Devt, & Mgt Track (Social Science)|PLE Core (Intake 2018 and earlier)|PLE Core (Intake 2019 onwards)|Political Science Core (Intake 2019 onwards)|Psychology Core (Intake 2019 onwards)|Sociology Core (Intake 2019 onwards)|SOSC Core (Intake 2018 and earlier)|Law Related Electives",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1200&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
POSC003G3,"Day: Fri, start time: 08:15,end time : 11:30","General Education - Arts|Business Options|Econ Major Rel/Econ Options|Business-Oriented Electives|Public Policy, Devt, & Mgt Track (Social Science)|PLE Core (Intake 2018 and earlier)|PLE Core (Intake 2019 onwards)|Political Science Core (Intake 2019 onwards)|Psychology Core (Intake 2019 onwards)|Sociology Core (Intake 2019 onwards)|SOSC Core (Intake 2018 and earlier)|Law Related Electives",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1253&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
POSC003G4,"Day: Fri, start time: 12:00,end time : 15:15","General Education - Arts|Business Options|Econ Major Rel/Econ Options|Business-Oriented Electives|Public Policy, Devt, & Mgt Track (Social Science)|PLE Core (Intake 2018 and earlier)|PLE Core (Intake 2019 onwards)|Political Science Core (Intake 2019 onwards)|Psychology Core (Intake 2019 onwards)|Sociology Core (Intake 2019 onwards)|SOSC Core (Intake 2018 and earlier)|Law Related Electives",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1435&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
POSC101G1,"Day: Wed, start time: 12:00,end time : 15:15","Politics, Law & Economics Electives|Political Science Electives|Smart-City Mgmt &Tech Core (Intake 2018 & earlier)|Business Options|Econ Major Rel/Econ Options|Business-Oriented Electives|Smart-City Mgmt & Tech Core (Intake 2019 to 2021)|Public Policy, Devt, & Mgt Track (Political Sc)|Public Pol and Public Mgmt Core|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1417&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
POSC103G1,"Day: Tue, start time: 15:30,end time : 18:45","General Educatn (Not Appl for Intake 2015 onwards)|Globalisation Cluster|Intl & Asian Studies Major|Legal Studies Related|Politics, Law & Economics Electives|Political Science Electives|Business Options|Econ Major Rel/Econ Options|Business-Oriented Electives|Culture, Org & Behaviour Track (Political Sc)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1912&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
POSC215G1,"Day: Thu, start time: 12:00,end time : 15:15","General Education - Arts|Legal Studies Related|Politics, Law & Economics Electives|Political Science Electives|Sociology Electives|Business Options|Econ Major Rel/Econ Options|Business-Oriented Electives|Culture, Org & Behaviour Track (Political Sc)|Public Policy, Devt, & Mgt Track (Political Sc)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1626&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
POSC215G2,"Day: Wed, start time: 15:30,end time : 18:45","General Education - Arts|Legal Studies Related|Politics, Law & Economics Electives|Political Science Electives|Sociology Electives|Business Options|Econ Major Rel/Econ Options|Business-Oriented Electives|Culture, Org & Behaviour Track (Political Sc)|Public Policy, Devt, & Mgt Track (Political Sc)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=2353&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
POSC219G1,"Day: Mon, start time: 15:30,end time : 18:45",Legal Studies Related|Political Science Electives|Business Options|Econ Major Rel/Econ Options|Business-Oriented Electives|PLE Core (Intake 2018 and earlier)|PLE Core (Intake 2019 onwards)|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1436&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
POSC219G2,"Day: Tue, start time: 12:00,end time : 15:15",Legal Studies Related|Political Science Electives|Business Options|Econ Major Rel/Econ Options|Business-Oriented Electives|PLE Core (Intake 2018 and earlier)|PLE Core (Intake 2019 onwards)|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=2499&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
POSC310G1,"Day: Fri, start time: 12:00,end time : 15:15","General Education - Arts|Legal Studies Related|Politics, Law & Economics Electives|Political Science Electives|Public Pol and Public Mgmt Electives|Sustainability Management Electives|Business Options|Econ Major Rel/Econ Options|Business-Oriented Electives|Public Policy, Devt, & Mgt Track (Political Sc)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=2354&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
POSC316G1,"Day: Wed, start time: 15:30,end time : 18:45","Asian Studies (Intake 2018 and earlier)|Politics, Law & Economics Electives|Political Science Electives|Public Pol and Public Mgmt Electives|Sustainability Management Electives|Business Options|Econ Major Rel/Econ Options|Business-Oriented Electives|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=2355&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
